,IS_Slippage,ordersize,volatility,averageSpread,duration,notional,algo
50,283.8398949606449,28.350942030953565,150,5.215114032646116,0.90795530215669,36478399.08901584,algo_1
51,47.80639362901198,10.994234006057644,100,1.079943382379704,0.9936313712613661,7132587.465639804,algo_1
52,147.43053414799598,21.44606386158599,250,1.6580270817592155,0.9259970917805046,9471115.9152644,algo_1
53,180.05607979858985,44.15313586923693,250,0.29760110754949076,0.7484038000438378,11066231.596007152,algo_2
54,272.8249406039921,142.98505940567966,300,10.517924079298288,0.3911798538469443,103716511.9929932,algo_2
55,370.14208031445827,11.262305729721573,300,0.8960289736705692,1.0,21612136.708169617,algo_1
56,102.07585223650287,23.34386095602281,200,0.5267852023644756,0.6155881741954674,164977662.7322628,algo_2
57,139.71193016915737,42.14523673297786,100,1.8873420904028384,0.9040680241592635,15330112.640998358,algo_1
58,371.5012369577907,38.19824306911651,250,1.765887051770234,0.8001635704483927,46058280.87345242,algo_1
59,379.34718001493667,24.691159584658642,250,3.8358579296236095,0.8360392098931123,1465355.4535392257,algo_1
60,478.88567709752266,39.447117636008244,250,4.285869583102734,0.9546556299966071,94094005.40817824,algo_2
61,239.50230133739274,90.3307341975204,200,4.612001975783739,0.48623244249399034,21766288.256925914,algo_2
62,328.8523286262826,279.42872416457885,300,4.221390288368491,0.9483955820450903,52865043.87515785,algo_2
63,181.17594433516533,27.78116074948463,150,2.6712442735137607,0.6660840795017068,16895072.766450368,algo_1
64,272.23098038260434,50.963142002420035,150,0.5233250619457998,0.9182665850564944,73439685.65386853,algo_1
65,88.97187731721739,20.978949605953964,200,2.935669216545819,0.7277659129612635,100887478.80668212,algo_1
66,96.68909733930553,36.41464588079508,150,3.6627795632618225,0.7135461366145133,5321348.977528275,algo_1
67,344.8959176709001,346.1792745418308,150,2.0787741264479975,1.0,1196163.9277986647,algo_2
68,149.5699236798735,8.936943188310412,250,2.6269677909898492,0.6432268592585582,5861376.558162692,algo_2
69,581.7394401147319,38.47941418501078,300,4.336200836414898,0.5313101994164247,9960361.5508382,algo_1
70,35.709431810184455,24.554373653141422,150,2.0772406186928953,1.0,7895914.488737846,algo_1
71,208.4782966341317,18.04705023138943,300,2.5765529981938107,1.0,7231271.487265418,algo_1
72,438.8266573362404,212.93377016811715,250,4.477922373317417,0.8950214503315242,50232713.05226445,algo_1
73,392.57871292477796,23.931111488609385,250,0.4793405453394265,1.0,19152107.392866,algo_1
74,30.22822197029251,96.41012958620516,250,2.0272616019012895,0.8768115673043946,35040956.5320003,algo_2
75,210.76207096341216,63.07218768631711,200,1.4156074297776995,0.26412883007037324,24486817.63770458,algo_1
76,205.0563152137804,179.1407683656607,200,2.734439238751673,0.845638245672759,4874527.135261989,algo_1
77,51.874240417236166,27.8393884244135,100,2.9169679624031297,0.9311051459056227,73669425.00930375,algo_2
78,618.5581012879353,98.40774596125239,250,9.95443126378838,0.8026232874284396,11106700.332586735,algo_1
79,-22.386711407350816,21.264493351589955,150,8.400691725836873,1.0,57312218.94707026,algo_1
80,221.34771147782607,76.20539313154127,300,14.583129170132798,0.8782386163225643,13653911.077303829,algo_1
81,924.4282217599507,607.7572846767029,250,12.481799911792361,0.828894425751703,29594252.584541734,algo_2
82,405.56742608264693,208.91843086573073,200,2.1569557831676023,0.08351690230340347,15532981.056094877,algo_2
83,10.641930036254962,33.41757500611475,150,3.7733511408196225,0.6741003420759608,181356597.1963565,algo_1
84,128.77497164034799,17.23376719756897,200,3.4535248738138447,0.9281062144560709,142658529.1952677,algo_2
85,461.9772798984383,156.2032119395426,200,0.45686232383464864,0.9863421510733648,7445595.469277885,algo_1
86,103.33020142730483,13.688406576044105,300,1.8169047296550598,0.09004038870326192,21791091.814585686,algo_2
87,568.6490470659112,211.08661984074925,200,3.3919005930609445,1.0,46997445.809803255,algo_1
88,128.81020738451633,28.993114773817858,300,7.083016526499875,1.0,76338442.28290156,algo_1
89,7.305823681219181,52.281141833131485,150,11.611686491726642,0.6223180587060841,21157626.864590812,algo_2
90,183.75914536286106,6.726312109288834,300,8.353286715766604,1.0,26211539.395895466,algo_1
91,954.9891921582972,382.7462272135656,300,0.8137048535493052,0.8372650063684102,6600398.942099825,algo_2
92,96.8833036081414,16.31037750898128,100,2.2130099719121468,0.06182335064042155,35341701.07762539,algo_1
93,159.30631852244932,6.271962640885072,250,3.88797760805283,0.42191024427463797,41710479.710962676,algo_1
94,110.66808089119104,2.7926115170835133,250,4.244439735489167,0.6871583465754446,23318742.861098833,algo_1
95,1462.9817141108747,1407.3791629545224,300,3.723140281494398,0.9287009889343667,15302177.547555443,algo_2
96,72.71307975248556,56.812325448525044,200,1.5536579883621575,0.7927902822056212,2692305.988273876,algo_2
97,185.18564050218828,3.271934704350538,150,4.127416130414049,0.666411445067373,11435037.953169355,algo_1
98,156.86741943275354,58.55833975401633,100,3.290907392073194,0.6517343633483559,33384772.0218897,algo_2
99,-92.47672154521833,14.160321681102806,150,1.0105283237860738,0.8030387635307255,123637004.59017967,algo_2
100,591.017499034339,503.9128233703946,200,0.9579530198178423,1.0,22971017.03394817,algo_2
101,48.644346021975906,16.82993506156423,100,0.5450370538795871,0.04501085156363149,23400448.041565455,algo_2
102,188.106735006517,80.41612694717612,250,1.744548811310576,0.4154411010365635,54728755.953014195,algo_2
103,334.29946654526947,158.90712409793528,250,0.7651686202686988,0.7499825979412087,17108312.07022625,algo_2
104,56.41798725804162,37.569628466873304,300,2.02982310075854,0.9744451209311376,26576606.564287983,algo_2
105,157.43588013956315,111.64556941901262,100,3.1355758308671002,0.8291232569945729,113511299.46976474,algo_2
106,213.17813578016194,5.808813603486568,250,9.760563941910945,0.5732477392463259,109259813.79258344,algo_1
107,332.6868089584584,24.844514052484726,300,4.429389642717432,0.10275046572381996,59329684.64346505,algo_1
108,46.294040887431706,7.769431936670585,100,15.215931979356931,0.6447385298883449,30406877.071540523,algo_1
109,73.97400142419377,13.817790896382919,150,3.394166674026398,1.0,16266697.156751249,algo_2
110,169.5086721672198,9.575939248455194,150,3.849720619287979,0.6339089028467007,23571429.67147122,algo_1
111,191.60549143483166,134.58910789106713,200,1.8562094388745816,0.8955624888409519,74188774.23023562,algo_2
112,151.5320675936021,10.074971471280307,300,1.4185661322130438,1.0,44290819.17335013,algo_1
113,28.049997663269636,106.97051617914356,150,4.134577048633481,0.9828080971168257,14442048.66456206,algo_2
114,215.37301616553447,57.78836295934203,100,0.8263223637798149,0.8610488826063143,14798730.695469541,algo_1
115,288.8888385374529,11.076270156853397,300,2.9921685101289253,0.8690321556420054,10386458.675456088,algo_1
116,270.93277080370694,48.02618921465506,200,0.730129340893782,0.44684182052301824,57977947.5352391,algo_1
117,283.06771673730856,66.42818445898969,150,3.299934819534695,0.43537277477297065,9855135.150731098,algo_1
118,205.47886655535808,29.144725158966065,200,1.3963940799463528,0.8200169022448531,78960753.64543846,algo_1
119,77.07422062616189,30.379670757773667,100,44.659302193871156,0.6457953430034276,19630064.891392294,algo_2
120,365.0960006626868,219.9324397257189,300,0.4022140800699586,0.6026820864972302,35325746.15605547,algo_2
121,330.84454586771847,19.865834065189894,250,2.5593442809904294,0.9899772966693674,52374305.00634862,algo_2
122,-0.02594346718645113,52.10180137097936,100,5.809600958711913,1.0,10692279.245422218,algo_2
123,121.79170366308098,22.66317224996493,100,7.846181911620066,0.5862414713347643,14746691.651451323,algo_1
124,94.61248528163203,39.25283262244773,100,14.912470364709222,0.9914011887036263,8186077.459275777,algo_2
125,232.60507532796888,120.26848821815595,150,0.797072592725826,0.9405246872385008,14631759.289645495,algo_2
126,210.05305646505917,27.95265912384746,250,10.127232350482517,0.39714374330563695,16382130.988206146,algo_2
127,48.098301036949174,2.3121862690584956,150,4.616722637155437,0.6250587377546007,5871134.132870945,algo_1
128,25.968277025745067,13.91565310330499,200,13.079588218818454,0.4524957220992495,22005714.337479293,algo_2
129,63.830224916803104,44.05129089215937,100,1.7017520060249196,0.3450232612641684,63280756.91554298,algo_2
130,459.2109597545623,23.41826695955532,300,6.938593747007081,0.6550598790002979,3326337.915807615,algo_2
131,665.8626342685793,31.19514476269456,300,6.942073776632418,0.926235987790387,25307180.121403225,algo_1
132,235.0607847635152,22.385855516371137,300,1.8731656865684654,0.9077741148143171,12513911.769264946,algo_1
133,424.4991834361308,29.934435503781174,250,2.7564751328519788,0.5054325903633525,34658734.610071994,algo_1
134,287.58797055717565,395.30201270413244,100,2.9597124106070445,0.15498849451834973,4473998.501227129,algo_2
135,128.1929327478227,22.348269046377258,200,4.744393869520802,0.8627142549295026,41811122.1439293,algo_1
136,158.78789162181997,31.304607370026563,150,1.9426245360688275,0.8577289869534979,8578623.289501298,algo_2
137,780.5126710148205,241.45715298722462,250,6.891987542562469,0.7574070563708037,988570.8237139264,algo_1
138,56.6645489280003,16.483546265046055,300,0.3962583659737021,0.7856214722615751,2569641.2510860967,algo_1
139,552.1049798941337,19.424095415867097,250,5.717246170271563,0.4544062431232002,73611173.74403796,algo_1
140,211.39046705314664,111.00076803588183,150,2.906184723858123,0.09316131160253682,26718878.780311823,algo_2
141,111.40805452967652,17.73308100652943,200,2.7338814492378427,0.5719879882096244,53493615.075889856,algo_2
142,681.6456083124949,207.43847867706467,300,1.4996792336146971,0.8695128638423171,8239707.522573234,algo_2
143,100.82233538715532,11.023892948584752,200,6.5829806827354505,0.8733514793871775,23219625.06226145,algo_1
144,29.828739640680254,41.35785415820276,200,5.682221651283248,0.5412538740617812,34978608.115866534,algo_2
145,169.77801067344276,90.81511788391168,100,0.6620442344589381,0.8412895894826468,6136785.27150626,algo_2
146,5.094080445567485,18.058771977916095,150,2.3291841004875846,0.7745523215499905,17507943.916445106,algo_2
147,369.5095443642582,83.8502979703456,250,4.473392392029389,0.6448142546119189,3618916.260079724,algo_2
148,333.1821856985846,31.40978198022821,250,1.4559067592100134,0.927796025998296,4416545.903866325,algo_1
149,208.67273662472343,246.52935257500843,150,4.633678171091073,0.542303091798551,17186143.950383134,algo_2
150,-67.12168529481649,6.667128967970196,100,1.0106937217324468,0.8823234425593982,44457952.314788654,algo_1
151,179.02833987407658,9.113791486059625,250,1.2534252548727327,0.7629920413722959,32980615.31055586,algo_1
152,351.7679997030442,17.925741249469198,250,7.250853302572421,0.3481180090721766,49797197.52432095,algo_1
153,206.96229508215572,51.7606657548028,200,3.245762385528968,0.26050836808289757,35491838.52659237,algo_2
154,63.89993123956224,33.93024292038845,150,4.282192398780625,0.7057486577605291,20615366.629052598,algo_2
155,195.73303743416884,127.48047812551489,250,1.7815180728757583,0.4515345746355006,121483470.28470318,algo_2
156,212.0944013552538,22.963816074645866,200,4.424509207767281,1.0,5875828.999658587,algo_2
157,6.278976797346417,11.340204653375821,100,5.736187115592649,0.7909644553640867,16881859.443664532,algo_2
158,468.19779083343974,110.24032003305044,200,11.00144714339486,1.0,8989263.684338309,algo_2
159,77.42051610074506,9.726702161629115,100,2.337960648819224,0.9068075242769786,4871834.817779687,algo_1
160,348.1103145575304,36.16890068414008,150,3.5455198301987867,0.6217622931337112,1719921.8595795506,algo_1
161,253.76569556152575,66.77254220806182,150,8.745107502607446,0.5166616867865751,12527004.054693036,algo_1
162,11.827853851433396,33.62664837906482,100,1.6723670395363426,0.8681961065975758,40884644.981787,algo_2
163,131.25856740029474,26.07764389514051,100,2.7177079187913518,0.9353197275034395,10739689.429695858,algo_1
164,6.864732648697128,9.40518161459682,300,6.523033580371049,0.9121228338865854,12503610.466629159,algo_1
165,280.324215991311,66.80439216119439,200,1.467359685251822,0.9240566977487492,26889662.903698314,algo_2
166,336.19026842327185,17.07299557990846,200,3.1978113009273343,0.9652094344612167,8400259.92577235,algo_2
167,407.7969324675737,14.82739530357455,300,33.78777097598933,0.7236933740382332,10759200.879309652,algo_1
168,564.4207233576788,421.05669595169087,200,0.5408251287437237,0.4116842518357742,19941075.644520935,algo_2
169,26.865334031867675,75.37139020994252,100,0.8434359050345138,0.17107277775045127,1532498.7999273175,algo_2
170,711.5650694309262,80.19322862698846,300,1.3647309257960478,0.996488796525244,1581530.2961845556,algo_1
171,52.46303430427662,6.147542531551178,150,2.9833119434068367,0.27344142055465515,16307095.751432424,algo_1
172,866.6833334729947,117.06235418770015,250,0.879021261975236,0.9172816392313686,53293389.42812301,algo_2
173,529.6577169029651,348.45413156763453,150,0.8304594117479976,0.9785685400827716,80600170.79496539,algo_2
174,263.85790884301207,140.84814825951116,150,0.9118840550976471,0.5720246165365925,22686242.070713807,algo_2
175,318.7024165784037,449.53874877538374,100,2.1453209714347152,0.4751805025472676,38604011.38238007,algo_2
176,94.80129534516905,17.384570143969103,150,0.9499172610912489,0.5148565519658088,4132611.1678501894,algo_2
177,466.44746781334754,45.712107937371904,250,0.3927082492184936,0.4917406781277478,47700189.82540057,algo_2
178,318.16581000204184,68.95425253875558,200,7.625739472412378,0.6421958526084433,11888145.133473009,algo_2
179,77.44454952084408,10.398939667694489,100,4.602059677644696,0.6659315875481802,18648045.818535894,algo_1
180,103.30615477850475,17.303004896947876,100,1.185573754653882,0.31127287586990837,50626903.81067985,algo_1
181,355.2690824179208,14.110686279839632,300,2.4895623645470706,1.0,5137503.6911092,algo_1
182,351.70518496549414,14.00479638681046,300,1.4983821284322059,0.2794851626350864,45938792.436555505,algo_1
183,166.00219342526205,87.83087820688496,150,3.3228511249108346,0.3577135670224927,128341225.14389244,algo_2
184,88.30604217997711,21.896784881774906,200,1.5472932059547095,0.12324743758313772,904887.574787389,algo_2
185,-86.4378445456736,5.426919875011093,200,3.71403117176576,1.0,50494143.62231034,algo_1
186,-18.67622597827105,12.048540978392332,300,5.8275633144199555,0.8284745654410561,9910930.801271504,algo_1
187,161.31826858914093,12.485863446857975,150,8.815239808510428,1.0,17486006.296649024,algo_1
188,521.4433759415463,126.5964006120544,300,14.489928943307284,0.5432118362296854,24053397.422419567,algo_2
189,115.29276337793276,15.676448765925652,250,3.5965331808448373,0.5367460237955327,28789692.242954917,algo_1
190,462.78381255793033,37.13989027874141,250,11.101334880749942,0.8160627314891081,21929135.79802771,algo_2
191,178.9622943048629,8.23590383567725,150,2.650113052450576,1.0,31363126.36064777,algo_1
192,337.7906815692257,89.0770659325549,200,9.618017428178531,0.4802765818831416,26843432.084708955,algo_1
193,276.3524287967041,92.46303573452838,250,0.4871577212108831,0.3656543504868943,68349795.64738156,algo_2
194,505.02125110065884,97.42053468729816,250,11.648730189786262,1.0,30475167.178615928,algo_2
195,128.1671877954216,59.32283010257387,100,15.802270355320386,0.27482011485248903,23696387.184057698,algo_1
196,-124.88767787647774,12.264023523570161,250,0.7585597972983747,1.0,12160585.229868978,algo_1
197,227.76159009196795,48.42164147035085,200,1.1866186102416563,0.801997681449473,13086693.81423446,algo_2
198,-1.4447192771614539,9.228904544916096,150,2.7071059521688015,0.945465755064971,19794012.728150904,algo_1
199,453.29457434653744,198.82203491642386,200,10.17636302037267,0.6472697903748382,4582906.46477917,algo_2
200,104.59611092000651,53.27040696833294,200,1.515590371899163,0.521875402638849,11126529.490996415,algo_2
201,168.1927281515899,17.38886261962586,250,0.9343937101308619,0.8717641354362904,26021639.886393137,algo_1
202,70.18574766980362,39.79077557633044,100,1.2105062960932942,0.01470445533913034,46185955.112210944,algo_2
203,51.41587873819965,15.739594969983544,100,2.219740795095851,0.6576990703584986,50127986.014121,algo_1
204,226.70516983836922,78.87725336843845,100,0.3557600815474853,0.9737785254225066,10412764.74283784,algo_1
205,208.26966402123455,43.03440758040447,150,0.940080258068494,1.0,8063596.142859871,algo_1
206,305.6952339376068,191.3769510600712,100,2.045042666682617,0.6678757000370887,2920311.8361710967,algo_1
207,27.29044473766745,3.9344298168923597,100,13.891823226275958,0.5538287454796523,76024747.89461283,algo_1
208,-0.0217407578163602,25.98959232703673,250,0.7143488217564443,0.49696100640686736,55668504.41354944,algo_2
209,29.691462036225005,24.86973191799879,300,2.3435969022896934,0.5162666258743602,43642956.17514313,algo_1
210,94.66325902454474,35.82722648267869,300,14.71301296821841,0.8851894435394186,24283723.985646598,algo_1
211,98.16571619248826,36.939431030054,100,3.2765405079846617,0.9014149535084224,18200456.484971408,algo_1
212,9.380220042166165,6.389719334308123,100,0.8826507693473807,0.30365776160192737,20299502.37649586,algo_1
213,130.6985596085054,39.05247516450561,200,0.16200738738176468,0.5645590184751272,13615208.800335348,algo_2
214,314.54943360566165,49.944340525634516,300,1.0262751486939292,0.8092582228098768,69759221.41785821,algo_2
215,392.64395436166575,402.03722346712595,150,0.7986661483279275,0.015456227730188399,62250478.99901148,algo_2
216,490.90390173921037,97.71955961046476,250,5.499446810672895,0.33589725429232176,42146962.29508957,algo_2
217,257.5915090325623,22.561282013845013,300,1.582958616457473,0.9986820074746826,39173358.48759957,algo_1
218,-2.7677955787815165,10.836174241567495,150,0.19577938797207017,1.0,23186040.716918457,algo_1
219,106.92671857899403,63.23536981127074,150,1.8112770241267284,0.4766201068727255,12527062.296744516,algo_2
220,66.98632178513664,1.959347420031217,150,0.6034246523086315,0.7932973841940876,85931494.67200278,algo_1
221,468.1346724961767,43.53295026062879,300,4.566305294687867,0.7276864384776247,27153100.724240832,algo_1
222,453.94611940990944,58.86573469543065,200,9.955594665320868,0.7199282680736039,5839731.5455198,algo_1
223,189.69095618529929,13.778523621969581,200,5.022137667787858,0.9853122608275783,13613128.78145238,algo_1
224,111.64647651938499,18.57868081420737,100,4.278228075003562,1.0,16337484.887725484,algo_1
225,242.99060171475662,38.49939230908776,250,6.4664332606282375,0.45104553516265067,53667210.796219,algo_2
226,-58.41454968910696,36.25675882426683,100,1.4116013263606997,0.7877666503833314,11078776.303338714,algo_2
227,445.06402733739003,50.8900220204108,250,3.908821669801562,0.9990371540912297,18150364.893851597,algo_1
228,427.67362274644773,255.36955572836828,150,2.938571859574156,0.6912434307441638,5449772.149241537,algo_2
229,379.2310160730293,40.81427588819396,300,3.1735787079986233,0.002166052957271236,17767804.043577265,algo_1
230,81.17626209287883,85.39182669804569,200,3.224530650675707,1.0,13345704.935178908,algo_2
231,203.6926904668304,23.739665902290042,150,3.2058066720963625,1.0,7305824.261878561,algo_1
232,55.03040095849238,37.071191045558585,150,3.01679755600918,0.7527294546393218,17878764.32149499,algo_1
233,44.14343418798385,11.10545086129805,150,1.8371485635268516,0.9666287287637514,88144839.93674645,algo_1
234,591.4637707485858,93.34115830720745,300,1.1218157802043924,0.5381765589316894,12829047.044032,algo_2
235,450.640705756575,338.37108395849214,250,1.5693105463876633,0.9919847639094564,110364887.56978753,algo_2
236,53.121640293385724,39.90091948060317,100,2.5149545241904816,0.49033051039857956,19715326.292509045,algo_1
237,440.0271415098175,145.2050271849876,300,5.814368711131504,0.674371960592816,24504643.575759925,algo_2
238,10.21802644422435,29.96164101951973,100,1.6380684130272951,0.6273922955416805,21108554.3444321,algo_2
239,-21.867431676283815,56.22126067861894,200,2.820190409727426,0.8900375603146617,42656969.06084067,algo_2
240,170.98307185267447,5.3644707363190705,150,9.278061801839566,0.7299500178169118,14076628.981395263,algo_1
241,60.64484288886599,2.117748447496362,250,0.8151060595004355,0.8947795576016698,21590975.140136205,algo_1
242,591.8521348057876,102.99273563429898,200,58.73092363872612,1.0,5933244.037513222,algo_2
243,374.13590622907503,96.12873203938632,200,5.4777639428584735,0.17428253473226873,10643591.328098923,algo_2
244,416.14377404898323,18.12294536055937,200,7.794425742878302,0.8516142432458528,57539209.83641602,algo_1
245,659.4897185890071,49.76396449122414,300,2.275020247500897,0.9841600253769578,8376747.682682294,algo_1
246,350.1431555199511,87.89238799758168,100,2.787289703316996,0.7301579637470935,1835614.6426059534,algo_1
247,-50.42203419518344,4.221995470116471,100,3.0041079581512506,0.5000094137565131,23590977.58657358,algo_1
248,106.2631547072946,5.544027833723779,300,2.1454084628923895,0.9805891997709373,5453635.042394598,algo_1
249,68.93956634688347,5.244462935686216,100,2.9181374442782038,0.6993899374718578,38659657.832997195,algo_1
250,785.7636304472353,52.60394068730665,300,7.064539942287471,0.4026168748301937,16740622.454453735,algo_1
251,771.0169376780455,207.74897864210902,300,3.38961390903503,0.22106886597018682,49258536.96777705,algo_2
252,328.6238644063591,69.42798628237807,300,0.6420800769087897,0.5674606985531798,31008561.72227022,algo_2
253,155.6377103312132,27.233879965098186,250,5.087457960787756,0.8408697211887929,8283489.328754948,algo_1
254,148.59434692525664,12.942771780449743,150,6.046428752540822,1.0,68215577.51385975,algo_2
255,401.8969359663465,207.99778264968634,250,4.5852205230543435,0.8483304291944935,5711270.793862782,algo_2
256,667.203062461769,111.32275565428348,300,2.826895676271422,0.4453484290519317,6995147.31435966,algo_2
257,363.8609883865121,50.5983034467438,250,16.515145853190297,0.6876182983764784,58607419.33966681,algo_1
258,152.03919746922261,59.417338264896365,100,2.548523719946501,0.3023064465620243,16345508.719054092,algo_1
259,80.60632790677215,46.74354201676181,250,4.76909066889858,0.4954400393909415,45149348.8049558,algo_2
260,91.08992355680812,7.829360471943725,250,4.928094816536114,0.9147826062955011,7048952.128673617,algo_1
261,67.19400636547408,38.95297694775947,150,2.706419106960049,1.0,11905500.30184675,algo_2
262,74.71986292752689,14.823163526521137,100,2.250941273462065,0.9736675973518378,8046904.660246051,algo_1
263,122.75146114418959,45.739725682949256,300,0.8864787144187188,0.8725361835433545,7430846.894439499,algo_1
264,-23.486320934100405,95.4272461302771,100,7.270207312886632,0.9254499897484233,5007439.305278447,algo_2
265,115.30291748968904,10.160471817114008,150,2.9666051356690093,0.9931167553292134,59588260.73808862,algo_1
266,339.8511089342469,33.353322938653044,200,6.158135722741569,0.45920674105521164,14546840.297724657,algo_1
267,696.1304238863107,25.756391642607245,250,2.9725177072803115,0.8362250180448372,12871196.195159439,algo_1
268,20.660233030137185,4.344551532544889,100,17.530911029093527,0.8629233614039741,12508960.626399323,algo_1
269,166.31806931017584,30.154180292774548,100,2.6473847158806607,0.8572559930360751,5379424.096157051,algo_1
270,243.33116189257555,202.82154092310915,200,2.2726899785681267,0.997198942153379,11144407.37619331,algo_2
271,25.90340725616547,5.29313531729641,150,1.4731457838648767,0.9939116637254032,49069085.23863537,algo_2
272,180.1392560963703,25.798482813999044,150,11.964579959293527,0.06493235966580613,59612767.26595539,algo_1
273,396.75526341344084,28.64864658034472,150,10.278995383222092,0.6017593639247353,22878517.634311438,algo_1
274,150.73096176856498,10.282771407624992,150,3.0028680998181994,0.5058644353081719,8300175.032851641,algo_1
275,319.9583237728616,36.01817207963473,300,1.6674701694282237,0.26071870366224814,1593634.8700852555,algo_2
276,1560.7168695150042,2786.1905438796366,200,11.774411799304135,0.9238511247392069,4912228.205227211,algo_2
277,70.88517388519615,9.563838079177698,150,6.33195724376925,1.0,6421613.6006848905,algo_1
278,270.1655682515658,26.982760745638227,250,0.8774120698147406,0.9116457169425515,9516239.483753458,algo_1
